Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,Source
1437-06-26,Stevenage,Yeovil,0.0,0.0,D,European_E3
1437-06-26,Aldershot,Grimsby,3.0,4.0,A,European_EC
1437-06-26,Altrincham,Dover Athletic,1.0,2.0,A,European_EC
1437-06-26,Barrow,Braintree Town,2.0,0.0,H,European_EC
1437-06-26,Halifax,Boreham Wood,3.0,2.0,H,European_EC
1437-06-26,Torquay,Chester,2.0,0.0,H,European_EC
1437-06-26,Dundee,Celtic,0.0,0.0,D,European_SC0
1437-06-26,Partick,Dundee United,1.0,0.0,H,European_SC0
1437-06-26,Hibernian,Livingston,2.0,1.0,H,European_SC1
1437-06-26,Rangers,Dumbarton,1.0,0.0,H,European_SC1
1437-06-27,Iraklis,Olympiakos,0.0,2.0,A,European_G1
1437-06-29,Hertha,Hannover,2.0,2.0,D,European_D1
1437-06-29,Heidenheim,Braunschweig,2.0,2.0,D,European_D2
1437-06-29,Munich 1860,Greuther Furth,0.0,1.0,A,European_D2
1437-06-29,Paderborn,Union Berlin,0.0,4.0,A,European_D2
1437-06-29,Montpellier,Lyon,0.0,2.0,A,European_F1
1437-06-29,Ajaccio,Red Star,1.0,2.0,A,European_F2
1437-06-29,Auxerre,Metz,4.0,0.0,H,European_F2
1437-06-29,Brest,Le Havre,0.0,0.0,D,European_F2
1437-06-29,Evian Thonon Gaillard,Tours,0.0,0.0,D,European_F2
1437-06-29,Laval,Sochaux,1.0,2.0,A,European_F2
1437-06-29,Nimes,Valenciennes,2.0,0.0,H,European_F2
1437-06-29,Niort,Lens,0.0,1.0,A,European_F2
1437-06-29,Paris FC,Bourg Peronnas,2.0,0.0,H,European_F2
1437-06-29,Avellino,Pescara,1.0,3.0,A,European_I2
1437-06-29,Zwolle,Roda,3.0,1.0,H,European_N1
1437-06-29,Boavista,Arouca,0.0,0.0,D,European_P1
1437-06-29,Hearts,Aberdeen,2.0,1.0,H,European_SC0
1437-06-29,Granada,Malaga,0.0,0.0,D,European_SP1
1437-06-29,Gaziantepspor,Sivasspor,0.0,1.0,A,European_T1
1437-06-29,Gaziantepspor,Sivasspor,0,1,A,Turkish_League_Hijri
1437-07-01,Ein Frankfurt,Hoffenheim,0.0,2.0,A,European_D1
1437-07-01,Hamburg,Darmstadt,1.0,2.0,A,European_D1
1437-07-01,Ingolstadt,M'gladbach,1.0,0.0,H,European_D1
1437-07-01,Stuttgart,Bayern Munich,1.0,3.0,A,European_D1
1437-07-01,Werder Bremen,Augsburg,1.0,2.0,A,European_D1
1437-07-01,Wolfsburg,Mainz,1.0,1.0,D,European_D1
1437-07-01,Bochum,Frankfurt FSV,4.0,1.0,H,European_D2
1437-07-01,Sandhausen,Bielefeld,1.0,4.0,A,European_D2
1437-07-01,Aston Villa,Bournemouth,1.0,2.0,A,European_E0
1437-07-01,Crystal Palace,Norwich,1.0,0.0,H,European_E0
1437-07-01,Man City,West Brom,2.0,1.0,H,European_E0
1437-07-01,Southampton,Newcastle,3.0,1.0,H,European_E0
1437-07-01,Swansea,Chelsea,1.0,0.0,H,European_E0
1437-07-01,Watford,Everton,1.0,1.0,D,European_E0
1437-07-01,West Ham,Arsenal,3.0,3.0,D,European_E0
1437-07-01,Bristol City,Sheffield Weds,4.0,1.0,H,European_E1
1437-07-01,Burnley,Leeds,1.0,0.0,H,European_E1
1437-07-01,Derby,Bolton,4.0,1.0,H,European_E1
1437-07-01,Fulham,Cardiff,2.0,1.0,H,European_E1
1437-07-01,Huddersfield,Hull,2.0,2.0,D,European_E1
1437-07-01,Ipswich,Brentford,1.0,3.0,A,European_E1
1437-07-01,Middlesbrough,Preston,1.0,0.0,H,European_E1
1437-07-01,Milton Keynes Dons,Rotherham,0.0,4.0,A,European_E1
1437-07-01,QPR,Charlton,2.0,1.0,H,European_E1
1437-07-01,Reading,Birmingham,0.0,2.0,A,European_E1
1437-07-01,Wolves,Blackburn,0.0,0.0,D,European_E1
1437-07-01,Barnsley,Chesterfield,1.0,2.0,A,European_E2
1437-07-01,Blackpool,Colchester,0.0,1.0,A,European_E2
1437-07-01,Bradford,Swindon,1.0,0.0,H,European_E2
1437-07-01,Bury,Doncaster,1.0,0.0,H,European_E2
1437-07-01,Millwall,Shrewsbury,3.0,1.0,H,European_E2
1437-07-01,Oldham,Walsall,1.0,0.0,H,European_E2
1437-07-01,Peterboro,Rochdale,1.0,2.0,A,European_E2
1437-07-01,Port Vale,Crewe,3.0,0.0,H,European_E2
1437-07-01,Scunthorpe,Burton,1.0,0.0,H,European_E2
1437-07-01,Sheffield United,Gillingham,0.0,0.0,D,European_E2
1437-07-01,Southend,Fleetwood Town,2.0,2.0,D,European_E2
1437-07-01,Wigan,Coventry,1.0,0.0,H,European_E2
1437-07-01,Barnet,Leyton Orient,3.0,0.0,H,European_E3
1437-07-01,Carlisle,Mansfield,1.0,2.0,A,European_E3
1437-07-01,Crawley Town,Oxford,1.0,5.0,A,European_E3
1437-07-01,Dag and Red,Portsmouth,1.0,4.0,A,European_E3
1437-07-01,Luton,Accrington,0.0,2.0,A,European_E3
1437-07-01,Morecambe,Hartlepool,2.0,5.0,A,European_E3
1437-07-01,Newport County,Cambridge,0.0,1.0,A,European_E3
1437-07-01,Northampton,Bristol Rvs,2.0,2.0,D,European_E3
1437-07-01,Notts County,Stevenage,1.0,0.0,H,European_E3
1437-07-01,Plymouth,AFC Wimbledon,1.0,2.0,A,European_E3
1437-07-01,Yeovil,Exeter,0.0,2.0,A,European_E3
1437-07-01,York,Wycombe,1.0,1.0,D,European_E3
1437-07-01,Altrincham,Bromley,0.0,0.0,D,European_EC
1437-07-01,Barrow,Macclesfield,1.0,1.0,D,European_EC
1437-07-01,Boreham Wood,Southport,0.0,2.0,A,European_EC
1437-07-01,Braintree Town,Forest Green,1.0,1.0,D,European_EC
1437-07-01,Grimsby,Eastleigh,0.0,0.0,D,European_EC
1437-07-01,Guiseley,Cheltenham,0.0,2.0,A,European_EC
1437-07-01,Halifax,Aldershot,0.0,2.0,A,European_EC
1437-07-01,Lincoln,Chester,2.0,1.0,H,European_EC
1437-07-01,Torquay,Tranmere,0.0,1.0,A,European_EC
1437-07-01,Welling United,Kidderminster,1.0,2.0,A,European_EC
1437-07-01,Woking,Gateshead,1.0,1.0,D,European_EC
1437-07-01,Wrexham,Dover Athletic,0.0,1.0,A,European_EC
1437-07-01,Angers,Ajaccio GFCO,0.0,0.0,D,European_F1
1437-07-01,Caen,Lorient,1.0,2.0,A,European_F1
1437-07-01,Guingamp,Paris SG,0.0,2.0,A,European_F1
1437-07-01,Reims,Nantes,2.0,1.0,H,European_F1
1437-07-01,St Etienne,Troyes,1.0,0.0,H,European_F1
1437-07-01,Toulouse,Bastia,4.0,0.0,H,European_F1
1437-07-01,Clermont,Dijon,2.0,3.0,A,European_F2
1437-07-01,Chievo,Carpi,1.0,0.0,H,European_I1
1437-07-01,Frosinone,Inter,0.0,1.0,A,European_I1
1437-07-01,Milan,Juventus,1.0,2.0,A,European_I1
1437-07-01,Sassuolo,Genoa,0.0,1.0,A,European_I1
1437-07-01,Ascoli,Cagliari,2.0,1.0,H,European_I2
1437-07-01,Cesena,Vicenza,1.0,1.0,D,European_I2
1437-07-01,Livorno,Bari,1.0,2.0,A,European_I2
1437-07-01,Modena,Trapani,1.0,4.0,A,European_I2
1437-07-01,Salernitana,Latina,3.0,2.0,H,European_I2
1437-07-01,Spezia,Novara,1.0,0.0,H,European_I2
1437-07-01,Ternana,Crotone,1.0,2.0,A,European_I2
1437-07-01,Virtus Lanciano,Virtus Entella,1.0,2.0,A,European_I2
1437-07-01,Cambuur,Ajax,0.0,1.0,A,European_N1
1437-07-01,Excelsior,Heracles,1.0,3.0,A,European_N1
1437-07-01,PSV Eindhoven,Willem II,2.0,0.0,H,European_N1
1437-07-01,Vitesse,Den Haag,2.0,2.0,D,European_N1
1437-07-01,Academica,Benfica,1.0,2.0,A,European_P1
1437-07-01,Sp Lisbon,Maritimo,3.0,1.0,H,European_P1
1437-07-01,Dundee United,Inverness C,0.0,2.0,A,European_SC0
1437-07-01,Hamilton,Dundee,2.0,1.0,H,European_SC0
1437-07-01,Kilmarnock,St Johnstone,3.0,0.0,H,European_SC0
1437-07-01,Motherwell,Celtic,1.0,2.0,A,European_SC0
1437-07-01,Ross County,Partick,1.0,0.0,H,European_SC0
1437-07-01,Alloa,Hibernian,1.0,0.0,H,European_SC1
1437-07-01,Falkirk,St Mirren,3.0,2.0,H,European_SC1
1437-07-01,Morton,Livingston,2.0,1.0,H,European_SC1
1437-07-01,Queen of Sth,Raith Rvs,1.0,2.0,A,European_SC1
1437-07-01,Airdrie Utd,Stenhousemuir,1.0,1.0,D,European_SC2
1437-07-01,Ayr,Albion Rvs,0.0,1.0,A,European_SC2
1437-07-01,Cowdenbeath,Brechin,2.0,1.0,H,European_SC2
1437-07-01,Dunfermline,Forfar,2.0,2.0,D,European_SC2
1437-07-01,Annan Athletic,Arbroath,4.0,1.0,H,European_SC3
1437-07-01,Berwick,Clyde,3.0,0.0,H,European_SC3
1437-07-01,East Fife,Montrose,3.0,0.0,H,European_SC3
1437-07-01,East Stirling,Queens Park,0.0,3.0,A,European_SC3
1437-07-01,Stirling,Elgin,0.0,0.0,D,European_SC3
1437-07-01,Betis,Levante,1.0,0.0,H,European_SP1
1437-07-01,Espanol,Ath Madrid,1.0,3.0,A,European_SP1
1437-07-01,Real Madrid,Eibar,4.0,0.0,H,European_SP1
1437-07-01,Sociedad,Barcelona,1.0,0.0,H,European_SP1
1437-07-01,Almeria,Alcorcon,1.0,1.0,D,European_SP2
1437-07-01,Leganes,Valladolid,4.0,0.0,H,European_SP2
1437-07-01,Llagostera,Ath Bilbao B,2.0,1.0,H,European_SP2
1437-07-01,Lugo,Girona,1.0,1.0,D,European_SP2
1437-07-01,Mirandes,Ponferradina,1.0,0.0,H,European_SP2
1437-07-01,Galatasaray,Rizespor,1.0,1.0,D,European_T1
1437-07-01,Konyaspor,Fenerbahce,2.0,1.0,H,European_T1
1437-07-01,Osmanlispor,Eskisehirspor,0.0,0.0,D,European_T1
1437-07-01,Osmanlispor FK,Eskisehirspor,0,0,D,Turkish_League_Hijri
1437-07-01,Galatasaray,Caykur Rizespor,1,1,D,Turkish_League_Hijri
1437-07-01,Konyaspor,Fenerbahce,2,1,H,Turkish_League_Hijri
1437-07-02,FC Koln,Leverkusen,0.0,2.0,A,European_D1
1437-07-02,Schalke 04,Dortmund,2.0,2.0,D,European_D1
1437-07-02,Freiburg,St Pauli,4.0,3.0,H,European_D2
1437-07-02,Kaiserslautern,Karlsruhe,0.0,0.0,D,European_D2
1437-07-02,Nurnberg,Duisburg,1.0,2.0,A,European_D2
1437-07-02,Liverpool,Stoke,4.0,1.0,H,European_E0
1437-07-02,Sunderland,Leicester,0.0,2.0,A,European_E0
1437-07-02,Tottenham,Man United,3.0,0.0,H,European_E0
1437-07-02,Lille,Monaco,4.0,1.0,H,European_F1
1437-07-02,Marseille,Bordeaux,0.0,0.0,D,European_F1
1437-07-02,Nice,Rennes,3.0,0.0,H,European_F1
1437-07-02,AEK,Panionios,2.0,0.0,H,European_G1
1437-07-02,Asteras Tripolis,Panathinaikos,0.0,0.0,D,European_G1
1437-07-02,Giannina,Platanias,2.0,0.0,H,European_G1
1437-07-02,Kallonis,Atromitos,2.0,4.0,A,European_G1
1437-07-02,Panetolikos,Olympiakos,2.0,5.0,A,European_G1
1437-07-02,Panthrakikos,Iraklis,0.0,3.0,A,European_G1
1437-07-02,PAOK,Levadeiakos,2.0,0.0,H,European_G1
1437-07-02,Veria,Xanthi,1.0,1.0,D,European_G1
1437-07-02,Empoli,Fiorentina,2.0,0.0,H,European_I1
1437-07-02,Napoli,Verona,3.0,0.0,H,European_I1
1437-07-02,Palermo,Lazio,0.0,3.0,A,European_I1
1437-07-02,Sampdoria,Udinese,2.0,0.0,H,European_I1
1437-07-02,Torino,Atalanta,2.0,1.0,H,European_I1
1437-07-02,Como,Pro Vercelli,1.0,1.0,D,European_I2
1437-07-02,Groningen,Graafschap,3.0,1.0,H,European_N1
1437-07-02,Heerenveen,AZ Alkmaar,4.0,2.0,H,European_N1
1437-07-02,Twente,Feyenoord,0.0,1.0,A,European_N1
1437-07-02,Utrecht,Nijmegen,3.0,1.0,H,European_N1
1437-07-02,Nacional,Estoril,4.0,1.0,H,European_P1
1437-07-02,Pacos Ferreira,Porto,1.0,0.0,H,European_P1
1437-07-02,Setubal,Belenenses,0.0,1.0,A,European_P1
1437-07-02,Sp Braga,Moreirense,1.0,1.0,D,European_P1
1437-07-02,Tondela,Uniao Madeira,1.0,0.0,H,European_P1
1437-07-02,Ath Bilbao,Vallecano,1.0,0.0,H,European_SP1
1437-07-02,Sp Gijon,Celta,0.0,1.0,A,European_SP1
1437-07-02,Valencia,Sevilla,2.0,1.0,H,European_SP1
1437-07-02,Villarreal,Getafe,2.0,0.0,H,European_SP1
1437-07-02,Alaves,Tenerife,2.0,2.0,D,European_SP2
1437-07-02,Cordoba,Albacete,2.0,3.0,A,European_SP2
1437-07-02,Huesca,Gimnastic,2.0,0.0,H,European_SP2
1437-07-02,Osasuna,Elche,0.0,0.0,D,European_SP2
1437-07-02,Oviedo,Numancia,1.0,0.0,H,European_SP2
1437-07-02,Zaragoza,Mallorca,2.0,1.0,H,European_SP2
1437-07-02,Kayserispor,Antalyaspor,0.0,0.0,D,European_T1
1437-07-02,Mersin Idman Yurdu,Genclerbirligi,1.0,3.0,A,European_T1
1437-07-02,Trabzonspor,Buyuksehyr,1.0,1.0,D,European_T1
1437-07-02,Mersin Idmanyurdu,Genclerbirligi,1,3,A,Turkish_League_Hijri
1437-07-02,Kayserispor,Antalyaspor,0,0,D,Turkish_League_Hijri
1437-07-02,Trabzonspor,Basaksehir FK,1,1,D,Turkish_League_Hijri
1437-07-03,Fortuna Dusseldorf,RB Leipzig,1.0,3.0,A,European_D2
1437-07-03,Nott'm Forest,Brighton,1.0,2.0,A,European_E1
1437-07-03,Nancy,Creteil,1.0,0.0,H,European_F2
1437-07-03,Roma,Bologna,1.0,1.0,D,European_I1
1437-07-03,Brescia,Perugia,2.0,2.0,D,European_I2
1437-07-03,Rio Ave,Guimaraes,2.0,0.0,H,European_P1
1437-07-03,La Coruna,Las Palmas,1.0,3.0,A,European_SP1
1437-07-03,Akhisar Belediyespor,Kasimpasa,0.0,1.0,A,European_T1
1437-07-03,Besiktas,Bursaspor,3.0,2.0,H,European_T1
1437-07-03,Akhisarspor,Kasimpasa,0,1,A,Turkish_League_Hijri
1437-07-03,Besiktas,Bursaspor,3,2,H,Turkish_League_Hijri
1437-07-04,Birmingham,Leeds,1.0,2.0,A,European_E1
1437-07-04,Middlesbrough,Reading,2.0,1.0,H,European_E1
1437-07-04,Barnsley,Oldham,2.0,1.0,H,European_E2
1437-07-04,Gillingham,Walsall,1.0,2.0,A,European_E2
1437-07-04,Luton,Dag and Red,1.0,0.0,H,European_E3
1437-07-04,Notts County,Hartlepool,1.0,0.0,H,European_E3
1437-07-04,Eastleigh,Barrow,3.0,1.0,H,European_EC
1437-07-04,Grimsby,Braintree Town,0.0,1.0,A,European_EC
1437-07-04,Guiseley,Wrexham,3.0,1.0,H,European_EC
1437-07-04,Kidderminster,Halifax,1.0,0.0,H,European_EC
1437-07-04,Macclesfield,Dover Athletic,0.0,0.0,D,European_EC
1437-07-04,Torquay,Altrincham,2.0,0.0,H,European_EC
1437-07-04,Inverness C,Hearts,0.0,0.0,D,European_SC0
1437-07-04,Dumbarton,Queen of Sth,4.0,2.0,H,European_SC1
1437-07-04,Hibernian,Falkirk,2.0,2.0,D,European_SC1
1437-07-05,Crystal Palace,Everton,0.0,0.0,D,European_E0
1437-07-05,Galatasaray,Fenerbahce,0.0,0.0,D,European_T1
1437-07-05,Galatasaray,Fenerbahce,0,0,D,Turkish_League_Hijri
1437-07-07,Hannover,M'gladbach,2.0,0.0,H,European_D1
1437-07-07,Duisburg,Munich 1860,2.0,1.0,H,European_D2
1437-07-07,Frankfurt FSV,Paderborn,0.0,2.0,A,European_D2
1437-07-07,RB Leipzig,Sandhausen,0.0,1.0,A,European_D2
1437-07-07,Brighton,Fulham,5.0,0.0,H,European_E1
1437-07-07,Hull,Wolves,2.0,1.0,H,European_E1
1437-07-07,Lyon,Nice,1.0,1.0,D,European_F1
1437-07-07,Bourg Peronnas,Metz,0.0,3.0,A,European_F2
1437-07-07,Creteil,Auxerre,1.0,0.0,H,European_F2
1437-07-07,Laval,Evian Thonon Gaillard,2.0,1.0,H,European_F2
1437-07-07,Lens,Ajaccio,2.0,0.0,H,European_F2
1437-07-07,Red Star,Niort,0.0,2.0,A,European_F2
1437-07-07,Sochaux,Brest,2.0,1.0,H,European_F2
1437-07-07,Tours,Nimes,1.0,2.0,A,European_F2
1437-07-07,Valenciennes,Clermont,1.0,2.0,A,European_F2
1437-07-07,Crotone,Spezia,0.0,0.0,D,European_I2
1437-07-07,Pescara,Cesena,1.0,0.0,H,European_I2
1437-07-07,Graafschap,Twente,1.0,1.0,D,European_N1
1437-07-07,Levante,Espanol,2.0,1.0,H,European_SP1
1437-07-08,Augsburg,Stuttgart,1.0,0.0,H,European_D1
1437-07-08,Bayern Munich,Schalke 04,3.0,0.0,H,European_D1
1437-07-08,Darmstadt,Ingolstadt,2.0,0.0,H,European_D1
1437-07-08,Hoffenheim,Hertha,2.0,1.0,H,European_D1
1437-07-08,Leverkusen,Ein Frankfurt,3.0,0.0,H,European_D1
1437-07-08,Werder Bremen,Wolfsburg,3.0,2.0,H,European_D1
1437-07-08,Karlsruhe,Nurnberg,2.0,1.0,H,European_D2
1437-07-08,St Pauli,Bochum,2.0,0.0,H,European_D2
1437-07-08,Chelsea,Man City,0.0,3.0,A,European_E0
1437-07-08,Everton,Southampton,1.0,1.0,D,European_E0
1437-07-08,Man United,Aston Villa,1.0,0.0,H,European_E0
1437-07-08,Newcastle,Swansea,3.0,0.0,H,European_E0
1437-07-08,Norwich,Sunderland,0.0,3.0,A,European_E0
1437-07-08,West Brom,Watford,0.0,1.0,A,European_E0
1437-07-08,Birmingham,Burnley,1.0,2.0,A,European_E1
1437-07-08,Blackburn,Huddersfield,0.0,2.0,A,European_E1
1437-07-08,Bolton,Middlesbrough,1.0,2.0,A,European_E1
1437-07-08,Brentford,Bristol City,1.0,1.0,D,European_E1
1437-07-08,Cardiff,QPR,0.0,0.0,D,European_E1
1437-07-08,Charlton,Derby,0.0,1.0,A,European_E1
1437-07-08,Leeds,Reading,3.0,2.0,H,European_E1
1437-07-08,Preston,Milton Keynes Dons,1.0,1.0,D,European_E1
1437-07-08,Rotherham,Nott'm Forest,0.0,0.0,D,European_E1
1437-07-08,Sheffield Weds,Ipswich,1.0,1.0,D,European_E1
1437-07-08,Burton,Barnsley,0.0,0.0,D,European_E2
1437-07-08,Chesterfield,Sheffield United,0.0,3.0,A,European_E2
1437-07-08,Colchester,Peterboro,1.0,4.0,A,European_E2
1437-07-08,Coventry,Millwall,2.0,1.0,H,European_E2
1437-07-08,Crewe,Scunthorpe,2.0,3.0,A,European_E2
1437-07-08,Doncaster,Wigan,3.0,1.0,H,European_E2
1437-07-08,Fleetwood Town,Oldham,1.0,1.0,D,European_E2
1437-07-08,Gillingham,Port Vale,0.0,2.0,A,European_E2
1437-07-08,Rochdale,Blackpool,3.0,0.0,H,European_E2
1437-07-08,Shrewsbury,Bradford,1.0,1.0,D,European_E2
1437-07-08,Swindon,Bury,0.0,1.0,A,European_E2
1437-07-08,Walsall,Southend,1.0,0.0,H,European_E2
1437-07-08,Accrington,Morecambe,2.0,2.0,D,European_E3
1437-07-08,AFC Wimbledon,Crawley Town,1.0,0.0,H,European_E3
1437-07-08,Bristol Rvs,Yeovil,2.0,1.0,H,European_E3
1437-07-08,Cambridge,Carlisle,0.0,0.0,D,European_E3
1437-07-08,Exeter,Northampton,0.0,0.0,D,European_E3
1437-07-08,Hartlepool,York,2.0,1.0,H,European_E3
1437-07-08,Leyton Orient,Dag and Red,3.0,2.0,H,European_E3
1437-07-08,Mansfield,Notts County,5.0,0.0,H,European_E3
1437-07-08,Oxford,Luton,2.0,3.0,A,European_E3
1437-07-08,Portsmouth,Plymouth,1.0,2.0,A,European_E3
1437-07-08,Stevenage,Newport County,2.0,1.0,H,European_E3
1437-07-08,Wycombe,Barnet,1.0,1.0,D,European_E3
1437-07-08,Aldershot,Boreham Wood,1.0,2.0,A,European_EC
1437-07-08,Bromley,Torquay,0.0,2.0,A,European_EC
1437-07-08,Cheltenham,Halifax,2.0,0.0,H,European_EC
1437-07-08,Chester,Welling United,4.0,0.0,H,European_EC
1437-07-08,Dover Athletic,Grimsby,1.0,1.0,D,European_EC
1437-07-08,Eastleigh,Altrincham,2.0,0.0,H,European_EC
1437-07-08,Forest Green,Woking,1.0,2.0,A,European_EC
1437-07-08,Gateshead,Braintree Town,2.0,3.0,A,European_EC
1437-07-08,Kidderminster,Barrow,0.0,0.0,D,European_EC
1437-07-08,Macclesfield,Guiseley,1.0,0.0,H,European_EC
1437-07-08,Southport,Lincoln,2.0,2.0,D,European_EC
1437-07-08,Tranmere,Wrexham,1.0,2.0,A,European_EC
1437-07-08,Ajaccio GFCO,Lille,2.0,4.0,A,European_F1
1437-07-08,Bastia,St Etienne,0.0,1.0,A,European_F1
1437-07-08,Bordeaux,Angers,1.0,3.0,A,European_F1
1437-07-08,Lorient,Toulouse,1.0,1.0,D,European_F1
1437-07-08,Paris SG,Caen,6.0,0.0,H,European_F1
1437-07-08,Troyes,Reims,2.0,1.0,H,European_F1
1437-07-08,Le Havre,Nancy,1.0,3.0,A,European_F2
1437-07-08,Bologna,Torino,0.0,1.0,A,European_I1
1437-07-08,Carpi,Genoa,4.0,1.0,H,European_I1
1437-07-08,Inter,Napoli,2.0,0.0,H,European_I1
1437-07-08,Bari,Como,3.0,0.0,H,European_I2
1437-07-08,Cagliari,Brescia,6.0,0.0,H,European_I2
1437-07-08,Latina,Virtus Lanciano,2.0,2.0,D,European_I2
1437-07-08,Novara,Livorno,2.0,1.0,H,European_I2
1437-07-08,Perugia,Avellino,2.0,0.0,H,European_I2
1437-07-08,Pro Vercelli,Salernitana,1.0,1.0,D,European_I2
1437-07-08,Trapani,Ascoli,4.0,3.0,H,European_I2
1437-07-08,Vicenza,Ternana,2.0,1.0,H,European_I2
1437-07-08,Virtus Entella,Modena,1.0,0.0,H,European_I2
1437-07-08,AZ Alkmaar,Zwolle,5.0,1.0,H,European_N1
1437-07-08,Feyenoord,Groningen,1.0,1.0,D,European_N1
1437-07-08,Roda,PSV Eindhoven,0.0,3.0,A,European_N1
1437-07-08,Vitesse,Heracles,1.0,1.0,D,European_N1
1437-07-08,Arouca,Rio Ave,0.0,0.0,D,European_P1
1437-07-08,Estoril,Boavista,1.0,0.0,H,European_P1
1437-07-08,Moreirense,Sp Lisbon,0.0,1.0,A,European_P1
1437-07-08,Alloa,Queen of Sth,2.0,2.0,D,European_SC1
1437-07-08,Dumbarton,Raith Rvs,2.0,3.0,A,European_SC1
1437-07-08,St Mirren,Morton,3.0,1.0,H,European_SC1
1437-07-08,Albion Rvs,Cowdenbeath,0.0,0.0,D,European_SC2
1437-07-08,Brechin,Peterhead,5.0,1.0,H,European_SC2
1437-07-08,Forfar,Airdrie Utd,0.0,2.0,A,European_SC2
1437-07-08,Stenhousemuir,Ayr,0.0,4.0,A,European_SC2
1437-07-08,Stranraer,Dunfermline,4.0,1.0,H,European_SC2
1437-07-08,Annan Athletic,East Stirling,1.0,3.0,A,European_SC3
1437-07-08,Arbroath,Berwick,1.0,2.0,A,European_SC3
1437-07-08,Clyde,East Fife,0.0,0.0,D,European_SC3
1437-07-08,Elgin,Queens Park,1.0,1.0,D,European_SC3
1437-07-08,Montrose,Stirling,1.0,1.0,D,European_SC3
1437-07-08,Celta,Betis,1.0,1.0,D,European_SP1
1437-07-08,Eibar,Sociedad,2.0,1.0,H,European_SP1
1437-07-08,Getafe,Real Madrid,1.0,5.0,A,European_SP1
1437-07-08,Las Palmas,Sp Gijon,1.0,1.0,D,European_SP1
1437-07-08,Ath Bilbao B,Mirandes,1.0,1.0,D,European_SP2
1437-07-08,Elche,Lugo,2.0,0.0,H,European_SP2
1437-07-08,Girona,Alaves,1.0,0.0,H,European_SP2
1437-07-08,Numancia,Llagostera,1.0,1.0,D,European_SP2
1437-07-08,Valladolid,Zaragoza,1.0,2.0,A,European_SP2
1437-07-08,Antalyaspor,Galatasaray,4.0,2.0,H,European_T1
1437-07-08,Eskisehirspor,Konyaspor,1.0,2.0,A,European_T1
1437-07-08,Rizespor,Osmanlispor,0.0,1.0,A,European_T1
1437-07-08,Sivasspor,Besiktas,1.0,2.0,A,European_T1
1437-07-08,Sivasspor,Besiktas,1,2,A,Turkish_League_Hijri
1437-07-08,Antalyaspor,Galatasaray,4,2,H,Turkish_League_Hijri
1437-07-08,Caykur Rizespor,Osmanlispor FK,0,1,A,Turkish_League_Hijri
1437-07-08,Eskisehirspor,Konyaspor,1,2,A,Turkish_League_Hijri
1437-07-09,Dortmund,Hamburg,3.0,0.0,H,European_D1
1437-07-09,Mainz,FC Koln,2.0,3.0,A,European_D1
1437-07-09,Bielefeld,Kaiserslautern,0.0,1.0,A,European_D2
1437-07-09,Greuther Furth,Fortuna Dusseldorf,3.0,1.0,H,European_D2
1437-07-09,Union Berlin,Heidenheim,1.0,0.0,H,European_D2
1437-07-09,Arsenal,Crystal Palace,1.0,1.0,D,European_E0
1437-07-09,Bournemouth,Liverpool,1.0,2.0,A,European_E0
1437-07-09,Leicester,West Ham,2.0,2.0,D,European_E0
1437-07-09,Monaco,Marseille,2.0,1.0,H,European_F1
1437-07-09,Nantes,Montpellier,0.0,2.0,A,European_F1
1437-07-09,Rennes,Guingamp,0.0,3.0,A,European_F1
1437-07-09,Asteras Tripolis,Veria,2.0,1.0,H,European_G1
1437-07-09,Iraklis,Panetolikos,0.0,0.0,D,European_G1
1437-07-09,Levadeiakos,AEK,3.0,0.0,H,European_G1
1437-07-09,Olympiakos,Kallonis,5.0,0.0,H,European_G1
1437-07-09,Panathinaikos,Panthrakikos,6.0,1.0,H,European_G1
1437-07-09,Panionios,Atromitos,0.0,1.0,A,European_G1
1437-07-09,Platanias,PAOK,0.0,0.0,D,European_G1
1437-07-09,Xanthi,Giannina,0.0,1.0,A,European_G1
1437-07-09,Atalanta,Roma,3.0,3.0,D,European_I1
1437-07-09,Fiorentina,Sassuolo,3.0,1.0,H,European_I1
1437-07-09,Juventus,Palermo,4.0,0.0,H,European_I1
1437-07-09,Lazio,Empoli,2.0,0.0,H,European_I1
1437-07-09,Sampdoria,Milan,0.0,1.0,A,European_I1
1437-07-09,Udinese,Chievo,0.0,0.0,D,European_I1
1437-07-09,Verona,Frosinone,1.0,2.0,A,European_I1
1437-07-09,Ajax,Utrecht,2.0,2.0,D,European_N1
1437-07-09,Excelsior,Heerenveen,1.0,1.0,D,European_N1
1437-07-09,Nijmegen,Cambuur,2.0,1.0,H,European_N1
1437-07-09,Willem II,Den Haag,0.0,2.0,A,European_N1
1437-07-09,Belenenses,Academica,1.0,1.0,D,European_P1
1437-07-09,Maritimo,Guimaraes,3.0,0.0,H,European_P1
1437-07-09,Porto,Nacional,4.0,0.0,H,European_P1
1437-07-09,Uniao Madeira,Pacos Ferreira,3.0,4.0,A,European_P1
1437-07-09,Ath Madrid,Granada,3.0,0.0,H,European_SP1
1437-07-09,Barcelona,Valencia,1.0,2.0,A,European_SP1
1437-07-09,Malaga,Ath Bilbao,0.0,1.0,A,European_SP1
1437-07-09,Sevilla,La Coruna,1.0,1.0,D,European_SP1
1437-07-09,Vallecano,Villarreal,2.0,1.0,H,European_SP1
1437-07-09,Alcorcon,Leganes,2.0,0.0,H,European_SP2
